ts,door_id,mount_pos,sample_hz,ax,ay,az,gx,gy,gz,a_mag,w_mag,label
1761682847.559620,doorA,pos1,100,-0.045654,-1.015137,0.077881,-3.008,-1.527,-0.824,1.019143,3.472234,close
1761682847.571265,doorA,pos1,100,-0.034424,-0.998047,0.056396,-2.901,-1.389,-1.061,1.000232,3.386811,close
1761682847.582910,doorA,pos1,100,-0.046875,-1.005615,0.056396,-3.092,-1.519,-1.527,1.008286,3.767823,close
1761682847.594553,doorA,pos1,100,-0.035645,-0.987061,0.054932,-3.145,-1.443,-1.344,0.989230,3.711847,close
1761682847.606234,doorA,pos1,100,-0.036865,-1.002441,0.047607,-2.954,-1.557,-0.931,1.004248,3.466935,close
1761682847.617880,doorA,pos1,100,-0.039551,-1.007568,0.051025,-2.947,-1.557,-1.000,1.009635,3.479551,close
1761682847.629518,doorA,pos1,100,-0.046631,-0.987061,0.059570,-3.046,-1.496,-1.046,0.989955,3.550940,close
1761682847.641166,doorA,pos1,100,-0.035400,-0.987305,0.073730,-3.076,-1.626,-1.405,0.990687,3.752388,close
1761682847.652836,doorA,pos1,100,-0.045410,-1.004395,0.059570,-2.992,-1.611,-1.084,1.007184,3.567010,close
1761682847.664483,doorA,pos1,100,-0.035400,-0.997803,0.064209,-3.053,-1.557,-0.939,1.000493,3.553884,close
1761682847.676153,doorA,pos1,100,-0.046875,-0.987061,0.057861,-3.038,-1.580,-1.000,0.989866,3.567541,close
1761682847.687790,doorA,pos1,100,-0.036621,-1.002686,0.054199,-2.939,-1.664,-1.244,1.004817,3.599283,close
1761682847.699439,doorA,pos1,100,-0.046387,-1.006104,0.060059,-3.031,-1.641,-1.252,1.008961,3.666745,close
1761682847.711082,doorA,pos1,100,-0.030029,-1.013184,0.051270,-2.939,-1.489,-0.901,1.014924,3.415329,close
1761682847.722730,doorA,pos1,100,-0.039307,-0.985596,0.054688,-3.008,-1.542,-0.893,0.987894,3.495892,close
1761682847.734540,doorA,pos1,100,-0.036865,-1.008545,0.048828,-3.000,-1.641,-1.290,1.010399,3.654847,close
1761682847.746217,doorA,pos1,100,-0.031982,-0.986084,0.049316,-2.992,-1.397,-1.412,0.987834,3.591666,close
1761682847.757865,doorA,pos1,100,-0.034180,-1.000488,0.048096,-3.084,-1.420,-1.069,1.002227,3.559348,close
1761682847.769509,doorA,pos1,100,-0.036133,-1.012939,0.054932,-3.260,-1.656,-0.664,1.015071,3.716131,close
1761682847.781155,doorA,pos1,100,-0.038086,-1.001709,0.071533,-3.069,-1.420,-1.069,1.004982,3.546128,close
1761682847.792798,doorA,pos1,100,-0.034912,-0.985840,0.056396,-3.137,-1.489,-1.382,0.988069,3.737396,close
1761682847.804466,doorA,pos1,100,-0.046875,-0.994141,0.040283,-2.962,-1.565,-1.328,0.996060,3.603547,close
1761682847.816116,doorA,pos1,100,-0.039795,-0.991699,0.062256,-2.916,-1.580,-0.840,0.994448,3.421287,close
1761682847.827763,doorA,pos1,100,-0.035645,-1.008789,0.051270,-2.969,-1.412,-0.901,1.010720,3.409318,close
1761682847.839406,doorA,pos1,100,-0.033447,-1.002930,0.057129,-3.160,-1.626,-1.099,1.005112,3.720158,close
1761682847.851096,doorA,pos1,100,-0.036621,-1.011719,0.052490,-3.145,-1.336,-1.473,1.013741,3.721075,close
1761682847.862741,doorA,pos1,100,-0.045166,-0.987549,0.072754,-2.924,-1.580,-1.008,0.991255,3.472754,close
1761682847.874389,doorA,pos1,100,-0.032227,-1.003662,0.057861,-2.947,-1.496,-0.779,1.005845,3.395153,close
1761682847.886032,doorA,pos1,100,-0.031982,-1.005371,0.053223,-3.099,-1.618,-1.038,1.007287,3.647194,close
1761682847.897675,doorA,pos1,100,-0.039062,-0.996826,0.049316,-3.000,-1.511,-1.328,0.998809,3.612301,close
1761682847.909322,doorA,pos1,100,-0.039551,-1.015625,0.077393,-3.015,-1.611,-1.130,1.019337,3.600352,close
1761682847.920963,doorA,pos1,100,-0.037598,-0.985107,0.058105,-3.084,-1.450,-1.053,0.987536,3.567100,close
1761682847.932611,doorA,pos1,100,-0.037598,-0.985840,0.048584,-3.122,-1.542,-0.969,0.987752,3.614599,close
1761682847.944254,doorA,pos1,100,-0.027100,-1.003662,0.057129,-3.267,-1.573,-1.221,1.005652,3.826096,close
1761682847.955909,doorA,pos1,100,-0.045410,-1.003906,0.063965,-3.092,-1.458,-1.351,1.006966,3.675515,close
1761682847.967553,doorA,pos1,100,-0.034912,-1.015381,0.048340,-3.115,-1.611,-0.962,1.017130,3.635872,close
1761682847.979200,doorA,pos1,100,-0.021484,-1.004639,0.066406,-3.214,-1.634,-0.794,1.007060,3.691477,close
1761682847.990843,doorA,pos1,100,-0.035645,-0.998779,0.056152,-3.137,-1.351,-1.046,1.000991,3.572478,close
1761682848.002490,doorA,pos1,100,-0.017578,-1.003662,0.047852,-2.947,-1.511,-1.443,1.004956,3.612236,close
1761682848.014140,doorA,pos1,100,-0.032471,-1.004395,0.049561,-3.130,-1.550,-1.198,1.006141,3.692306,close
1761682848.025784,doorA,pos1,100,-0.044189,-0.985840,0.033447,-3.092,-1.473,-0.809,0.987396,3.518993,close
1761682848.037426,doorA,pos1,100,-0.034424,-1.015625,0.058105,-3.137,-1.412,-0.916,1.017868,3.560445,close
1761682848.049091,doorA,pos1,100,-0.034912,-1.007812,0.052002,-3.008,-1.496,-1.198,1.009757,3.566618,close
1761682848.060734,doorA,pos1,100,-0.017090,-0.986084,0.035889,-3.023,-1.504,-1.366,0.986885,3.642317,close
1761682848.072374,doorA,pos1,100,-0.039551,-0.994873,0.053223,-2.969,-1.672,-1.069,0.997080,3.571361,close
1761682848.084078,doorA,pos1,100,-0.035889,-1.002197,0.051514,-3.023,-1.435,-0.901,1.004162,3.465380,close
1761682848.095720,doorA,pos1,100,-0.036133,-1.014404,0.069336,-2.962,-1.573,-1.084,1.017413,3.524238,close
1761682848.107363,doorA,pos1,100,-0.036621,-0.998535,0.061279,-3.183,-1.557,-1.145,1.001084,3.724104,close
1761682848.119006,doorA,pos1,100,-0.039551,-1.002686,0.077881,-2.969,-1.618,-1.290,1.006483,3.619528,close
1761682848.130646,doorA,pos1,100,-0.036621,-0.989502,0.054199,-2.916,-1.519,-0.733,0.991662,3.368662,close
1761682848.142285,doorA,pos1,100,-0.017334,-0.988525,0.053223,-3.237,-1.405,-1.000,0.990109,3.667246,close
1761682848.154064,doorA,pos1,100,-0.033936,-1.014160,0.070312,-3.076,-1.519,-1.153,1.017161,3.619408,close
1761682848.165722,doorA,pos1,100,-0.035400,-0.985596,0.055908,-3.008,-1.527,-1.328,0.987815,3.625046,close
1761682848.177368,doorA,pos1,100,-0.037109,-1.003418,0.046875,-3.084,-1.557,-0.908,1.005197,3.572266,close
1761682848.189012,doorA,pos1,100,-0.034424,-1.000244,0.051270,-2.878,-1.351,-0.748,1.002149,3.266087,close
1761682848.200661,doorA,pos1,100,-0.033447,-1.004883,0.054199,-3.115,-1.573,-1.305,1.006899,3.725167,close
1761682848.212309,doorA,pos1,100,-0.040527,-0.986572,0.054688,-3.061,-1.481,-1.511,0.988918,3.721255,close
1761682848.223958,doorA,pos1,100,-0.037842,-1.004639,0.061523,-2.985,-1.473,-1.229,1.007232,3.548190,close
1761682848.235605,doorA,pos1,100,-0.038574,-1.003174,0.054443,-3.061,-1.618,-1.015,1.005390,3.608306,close
1761682848.247267,doorA,pos1,100,-0.034912,-1.004883,0.059326,-3.069,-1.550,-0.908,1.007238,3.555761,close
1761682848.258919,doorA,pos1,100,-0.037109,-1.003418,0.056152,-2.969,-1.550,-1.214,1.005673,3.562613,close
1761682848.270566,doorA,pos1,100,-0.033691,-0.984619,0.061279,-3.275,-1.450,-1.374,0.987099,3.836142,close
1761682848.282241,doorA,pos1,100,-0.017334,-1.002197,0.055664,-3.130,-1.695,-0.969,1.003892,3.688793,close
1761682848.293889,doorA,pos1,100,-0.040039,-1.001221,0.038330,-3.130,-1.580,-0.779,1.002754,3.591463,close
1761682848.305529,doorA,pos1,100,-0.039307,-1.003906,0.060547,-3.046,-1.412,-1.191,1.006498,3.562212,close
1761682848.317173,doorA,pos1,100,-0.033203,-0.999756,0.057617,-3.076,-1.427,-1.328,1.001965,3.642221,close
1761682848.328816,doorA,pos1,100,-0.036133,-1.014404,0.067871,-3.168,-1.588,-1.092,1.017314,3.707897,close
1761682848.340458,doorA,pos1,100,-0.036377,-1.007324,0.059326,-3.061,-1.580,-0.809,1.009725,3.538611,close
1761682848.352110,doorA,pos1,100,-0.039062,-0.985840,0.061523,-3.015,-1.511,-0.985,0.988530,3.513690,close
1761682848.363759,doorA,pos1,100,-0.039062,-1.001953,0.061523,-3.092,-1.626,-1.221,1.004600,3.700472,close
1761682848.375399,doorA,pos1,100,-0.032715,-0.997803,0.055420,-3.015,-1.534,-1.344,0.999876,3.640205,close
1761682848.387071,doorA,pos1,100,-0.037598,-1.014893,0.052734,-3.046,-1.466,-0.962,1.016957,3.514279,close
1761682848.398715,doorA,pos1,100,-0.035889,-1.000000,0.048340,-3.198,-1.557,-1.023,1.001811,3.701566,close
1761682848.410379,doorA,pos1,100,-0.019043,-1.001465,0.052002,-3.015,-1.534,-1.298,1.002995,3.623551,close
1761682848.422018,doorA,pos1,100,-0.031982,-0.985107,0.046875,-3.031,-1.458,-1.427,0.986740,3.653443,close
1761682848.433655,doorA,pos1,100,-0.034180,-1.002930,0.058838,-2.947,-1.496,-0.977,1.005235,3.446089,close
1761682848.445299,doorA,pos1,100,-0.038330,-0.999756,0.048828,-3.015,-1.534,-0.878,1.001681,3.495241,close
1761682848.456962,doorA,pos1,100,-0.038330,-1.002930,0.057861,-3.046,-1.420,-1.046,1.005328,3.519457,close
1761682848.468604,doorA,pos1,100,-0.039062,-1.000977,0.049805,-3.008,-1.695,-1.260,1.002976,3.674802,close
1761682848.480251,doorA,pos1,100,-0.033936,-1.005371,0.072266,-3.145,-1.588,-1.153,1.008536,3.706883,close
1761682848.491896,doorA,pos1,100,-0.038086,-1.000732,0.036865,-3.076,-1.611,-1.115,1.002135,3.646954,close
1761682848.503536,doorA,pos1,100,-0.032959,-1.013672,0.058838,-2.916,-1.588,-0.863,1.015913,3.430506,close
1761682848.515205,doorA,pos1,100,-0.036377,-1.000977,0.048828,-3.046,-1.252,-1.183,1.002827,3.499165,close
1761682848.526845,doorA,pos1,100,-0.038330,-1.001709,0.053467,-2.969,-1.504,-1.275,1.003867,3.564313,close
1761682848.538492,doorA,pos1,100,-0.020264,-0.989990,0.058350,-3.099,-1.672,-1.031,0.991915,3.669065,close
1761682848.550147,doorA,pos1,100,-0.037842,-1.001221,0.057617,-3.069,-1.481,-0.893,1.003591,3.522460,close
1761682848.561790,doorA,pos1,100,-0.031494,-1.000732,0.059570,-2.863,-1.603,-0.847,1.002998,3.388539,close
1761682848.573432,doorA,pos1,100,-0.018066,-1.006592,0.054688,-3.084,-1.382,-1.473,1.008238,3.686525,close
1761682848.585078,doorA,pos1,100,-0.044189,-0.986572,0.051758,-3.313,-1.687,-1.466,0.988917,3.996247,close
1761682848.596719,doorA,pos1,100,-0.036377,-0.985596,0.061035,-3.076,-1.565,-0.924,0.988154,3.572935,close
1761682848.608489,doorA,pos1,100,-0.046631,-1.002441,0.077148,-3.069,-1.466,-0.763,1.006487,3.485366,close
1761682848.620162,doorA,pos1,100,-0.018555,-1.003662,0.055664,-3.053,-1.351,-1.351,1.005376,3.602034,close
1761682848.631806,doorA,pos1,100,-0.046387,-1.005859,0.074463,-3.076,-1.504,-1.298,1.009678,3.661879,close
1761682848.643449,doorA,pos1,100,-0.031982,-0.986816,0.060303,-2.878,-1.420,-1.000,0.989174,3.361259,close
1761682848.655107,doorA,pos1,100,-0.036133,-1.010986,0.051514,-3.099,-1.473,-0.786,1.012943,3.520516,close
1761682848.666751,doorA,pos1,100,-0.038818,-1.000000,0.058838,-3.198,-1.366,-1.031,1.002481,3.627577,close
1761682848.678398,doorA,pos1,100,-0.039795,-1.015137,0.064209,-3.115,-1.511,-1.458,1.017944,3.756385,close
1761682848.690044,doorA,pos1,100,-0.040039,-1.002441,0.056396,-3.206,-1.397,-1.176,1.004825,3.689519,close
1761682848.701688,doorA,pos1,100,-0.030273,-1.001221,0.062256,-2.985,-1.420,-0.916,1.003611,3.429826,close
1761682848.713322,doorA,pos1,100,-0.046631,-1.001221,0.056885,-3.046,-1.481,-1.038,1.003919,3.542289,close
1761682848.724969,doorA,pos1,100,-0.033936,-0.986572,0.059814,-3.191,-1.443,-1.443,0.988966,3.787414,close
1761682848.736611,doorA,pos1,100,-0.037109,-1.002930,0.072510,-3.107,-1.618,-1.366,1.006232,3.760144,close
1761682848.748256,doorA,pos1,100,-0.038330,-0.985352,0.064453,-3.153,-1.382,-1.076,0.988201,3.606505,close
1761682848.759921,doorA,pos1,100,-0.045654,-1.000732,0.059082,-3.221,-1.481,-0.840,1.003514,3.643549,close
1761682848.771566,doorA,pos1,100,-0.036621,-0.997314,0.050293,-3.038,-1.458,-0.954,0.999253,3.502395,close
1761682848.783212,doorA,pos1,100,-0.036133,-0.986084,0.056885,-2.954,-1.687,-1.336,0.988384,3.654847,close
1761682848.794860,doorA,pos1,100,-0.035889,-0.997559,0.061279,-3.130,-1.344,-1.252,1.000083,3.628741,close
1761682848.806503,doorA,pos1,100,-0.032959,-0.993652,0.052979,-2.962,-1.489,-0.817,0.995609,3.413998,close
1761682848.818145,doorA,pos1,100,-0.035889,-1.003906,0.057861,-3.053,-1.527,-0.947,1.006213,3.542643,close
1761682848.829790,doorA,pos1,100,-0.031494,-1.001221,0.052490,-3.038,-1.679,-1.336,1.003090,3.719594,close
1761682848.841435,doorA,pos1,100,-0.036621,-1.015137,0.062744,-2.954,-1.366,-1.321,1.017733,3.512604,close
1761682848.853103,doorA,pos1,100,-0.037354,-0.996826,0.056641,-3.191,-1.382,-1.084,0.999133,3.642181,close
1761682848.864744,doorA,pos1,100,-0.018066,-1.003662,0.038818,-3.198,-1.695,-0.710,1.004575,3.688643,close
1761682848.876390,doorA,pos1,100,-0.037354,-1.015381,0.060303,-3.092,-1.359,-1.153,1.017856,3.568325,close
1761682848.888062,doorA,pos1,100,-0.033447,-1.003418,0.059082,-3.244,-1.618,-1.282,1.005712,3.845639,close
1761682848.899706,doorA,pos1,100,-0.033203,-1.004883,0.047363,-3.031,-1.489,-1.115,1.006546,3.555564,close
1761682848.911356,doorA,pos1,100,-0.046875,-0.984619,0.058838,-3.122,-1.382,-0.855,0.987489,3.519622,close
1761682848.923003,doorA,pos1,100,-0.020508,-1.003174,0.057617,-2.954,-1.725,-1.008,1.005036,3.566356,close
1761682848.934642,doorA,pos1,100,-0.034424,-1.003906,0.062256,-3.053,-1.580,-1.252,1.006424,3.658910,close
1761682848.946291,doorA,pos1,100,-0.037354,-0.998535,0.055176,-3.122,-1.366,-1.473,1.000756,3.712868,close
1761682848.957950,doorA,pos1,100,-0.042969,-0.987061,0.054932,-3.092,-1.656,-0.969,0.989521,3.638932,close
1761682848.969595,doorA,pos1,100,-0.035156,-1.005615,0.053711,-3.000,-1.420,-0.969,1.007662,3.457720,close
1761682848.981272,doorA,pos1,100,-0.046631,-0.985596,0.052979,-2.969,-1.641,-1.191,0.988119,3.595752,close
1761682848.992916,doorA,pos1,100,-0.037354,-1.005127,0.057373,-3.046,-1.405,-1.405,1.007456,3.636289,close
1761682849.004562,doorA,pos1,100,-0.019287,-1.002197,0.052979,-3.145,-1.481,-1.069,1.003782,3.636826,close
1761682849.016205,doorA,pos1,100,-0.034180,-0.999756,0.055420,-3.000,-1.702,-0.763,1.001874,3.532776,close
1761682849.027848,doorA,pos1,100,-0.038818,-1.008057,0.054688,-3.046,-1.427,-0.870,1.010285,3.474465,close
1761682849.039497,doorA,pos1,100,-0.040039,-1.005371,0.058350,-3.099,-1.534,-1.305,1.007859,3.696407,close
1761682849.051150,doorA,pos1,100,-0.036377,-0.996826,0.055664,-3.046,-1.664,-1.198,0.999042,3.671859,close
1761682849.062797,doorA,pos1,100,-0.040283,-0.987793,0.054932,-2.969,-1.573,-0.954,0.990139,3.492998,close
1761682849.074441,doorA,pos1,100,-0.032471,-1.007080,0.053223,-3.084,-1.481,-0.725,1.009008,3.497125,close
1761682849.086108,doorA,pos1,100,-0.035889,-1.004150,0.052002,-3.099,-1.496,-0.992,1.006136,3.581707,close
1761682849.097756,doorA,pos1,100,-0.038086,-0.999023,0.052002,-3.031,-1.511,-1.473,1.001101,3.693126,close
1761682849.109424,doorA,pos1,100,-0.032959,-1.003662,0.056152,-3.153,-1.496,-1.061,1.005772,3.647433,close
1761682849.121070,doorA,pos1,100,-0.035400,-1.005615,0.055664,-3.183,-1.489,-0.924,1.007777,3.633419,close
1761682849.132715,doorA,pos1,100,-0.034912,-1.006836,0.050537,-3.053,-1.496,-1.023,1.008708,3.550825,close
1761682849.144356,doorA,pos1,100,-0.031982,-0.984619,0.056885,-2.954,-1.542,-1.168,0.986779,3.531159,close
1761682849.156039,doorA,pos1,100,-0.033203,-1.006348,0.062012,-3.061,-1.565,-1.321,1.008803,3.682801,close
1761682849.167678,doorA,pos1,100,-0.035156,-0.985840,0.049316,-3.076,-1.580,-0.885,0.987698,3.569990,close
1761682849.179352,doorA,pos1,100,-0.035889,-1.000977,0.055908,-3.046,-1.405,-0.931,1.003179,3.480958,close
1761682849.191003,doorA,pos1,100,-0.034424,-1.010254,0.054443,-3.084,-1.504,-1.122,1.012305,3.609920,close
1761682849.202647,doorA,pos1,100,-0.034912,-1.012207,0.051758,-3.107,-1.504,-1.473,1.014131,3.752955,close
1761682849.214297,doorA,pos1,100,-0.045654,-1.002441,0.073486,-2.985,-1.626,-0.977,1.006168,3.536535,close
1761682849.225952,doorA,pos1,100,-0.039795,-1.002197,0.049805,-3.099,-1.618,-0.802,1.004223,3.587015,close
1761682849.237602,doorA,pos1,100,-0.037842,-1.015137,0.054932,-2.992,-1.565,-1.038,1.017326,3.532834,close
1761682849.249276,doorA,pos1,100,-0.031982,-1.003418,0.047119,-3.000,-1.359,-1.366,1.005033,3.565580,close
1761682849.260939,doorA,pos1,100,-0.038086,-0.998047,0.054932,-2.939,-1.511,-1.405,1.000283,3.590911,close
1761682849.272588,doorA,pos1,100,-0.037598,-1.003906,0.050781,-3.107,-1.534,-0.916,1.005893,3.584130,close
1761682849.284234,doorA,pos1,100,-0.039551,-0.986816,0.053955,-2.977,-1.336,-0.870,0.989081,3.377127,close
1761682849.295881,doorA,pos1,100,-0.032471,-1.003662,0.056396,-2.969,-1.519,-1.313,1.005770,3.584585,close
1761682849.307530,doorA,pos1,100,-0.034180,-1.002441,0.074219,-3.076,-1.405,-1.282,1.005766,3.616815,close
1761682849.319260,doorA,pos1,100,-0.045898,-0.998047,0.051025,-3.084,-1.496,-0.969,1.000404,3.562204,close
1761682849.330919,doorA,pos1,100,-0.032471,-1.004639,0.061035,-3.214,-1.397,-0.802,1.007015,3.594723,close
1761682849.342577,doorA,pos1,100,-0.043457,-1.005371,0.058105,-3.046,-1.527,-0.885,1.007986,3.520210,close
1761682849.354276,doorA,pos1,100,-0.031982,-0.996582,0.049072,-3.092,-1.611,-1.260,0.998302,3.706584,close
1761682849.365931,doorA,pos1,100,-0.036377,-1.004883,0.075195,-3.076,-1.450,-1.183,1.008349,3.601031,close
1761682849.377583,doorA,pos1,100,-0.032715,-0.996094,0.057861,-3.053,-1.481,-1.008,0.998309,3.540043,close
1761682849.389256,doorA,pos1,100,-0.031494,-0.998779,0.053467,-2.969,-1.588,-0.916,1.000705,3.489685,close
1761682849.400903,doorA,pos1,100,-0.035400,-0.985352,0.054199,-3.282,-1.420,-1.267,0.987476,3.794223,close
1761682849.412552,doorA,pos1,100,-0.034180,-1.001953,0.050537,-3.061,-1.611,-1.397,1.003809,3.730404,close
1761682849.424325,doorA,pos1,100,-0.045166,-1.003906,0.063721,-3.115,-1.405,-1.107,1.006940,3.591398,close
1761682849.436040,doorA,pos1,100,-0.034912,-1.005127,0.055908,-3.008,-1.427,-0.779,1.007286,3.419038,close
1761682849.447707,doorA,pos1,100,-0.034180,-1.013184,0.060303,-3.115,-1.374,-0.977,1.015552,3.541590,close
1761682849.459802,doorA,pos1,100,-0.032471,-1.002686,0.056641,-3.038,-1.412,-1.565,1.004809,3.697794,close
1761682849.472951,doorA,pos1,100,-0.036377,-0.997314,0.059814,-3.107,-1.397,-1.153,0.999769,3.596214,close
1761682849.486278,doorA,pos1,100,-0.035645,-1.000000,0.059570,-3.244,-1.412,-1.344,1.002407,3.784797,close
1761682849.499420,doorA,pos1,100,-0.037354,-1.015625,0.052979,-3.099,-1.351,-1.122,1.017692,3.562310,close
1761682849.512562,doorA,pos1,100,-0.019043,-1.007080,0.052490,-3.038,-1.649,-1.290,1.008627,3.689646,close
1761682849.525693,doorA,pos1,100,-0.039062,-1.001465,0.050781,-3.221,-1.611,-1.153,1.003512,3.781563,close
1761682849.538825,doorA,pos1,100,-0.045166,-0.996582,0.046875,-3.000,-1.481,-1.221,0.998706,3.561582,close
1761682849.551958,doorA,pos1,100,-0.027100,-1.001709,0.057861,-3.031,-1.649,-1.023,1.003745,3.598498,close
1761682849.564300,doorA,pos1,100,-0.039551,-1.001465,0.054688,-3.038,-1.534,-1.397,1.003736,3.679152,close
1761682849.575962,doorA,pos1,100,-0.033203,-1.001953,0.055176,-2.901,-1.656,-1.443,1.004020,3.638668,close
1761682849.587614,doorA,pos1,100,-0.036133,-1.004395,0.055908,-2.962,-1.649,-1.076,1.006598,3.556638,close
1761682849.599263,doorA,pos1,100,-0.036621,-0.985596,0.064941,-2.985,-1.351,-0.901,0.988412,3.397881,close
1761682849.610911,doorA,pos1,100,-0.036133,-1.015625,0.059570,-3.206,-1.473,-1.237,1.018012,3.738845,close
1761682849.622561,doorA,pos1,100,-0.034424,-1.014893,0.050049,-3.107,-1.557,-1.519,1.016709,3.792795,close
1761682849.634236,doorA,pos1,100,-0.016602,-1.010986,0.050293,-3.046,-1.519,-1.122,1.012373,3.583813,close
1761682849.645886,doorA,pos1,100,-0.034912,-0.984619,0.056396,-3.000,-1.611,-0.954,0.986851,3.536214,close
1761682849.657556,doorA,pos1,100,-0.033936,-0.986816,0.052246,-3.000,-1.649,-1.046,0.988781,3.579445,close
1761682849.669208,doorA,pos1,100,-0.035400,-1.007568,0.057617,-3.038,-1.412,-1.298,1.009835,3.592891,close
1761682858.070728,doorA,pos1,100,-0.040283,-1.015625,0.053223,-3.176,-1.595,-0.802,1.017816,3.643085,open
1761682858.082428,doorA,pos1,100,-0.044922,-1.005127,0.052979,-3.046,-1.519,-0.718,1.007524,3.478421,open
1761682858.094110,doorA,pos1,100,-0.044434,-1.004395,0.065918,-3.046,-1.580,-1.298,1.007536,3.668493,open
1761682858.105743,doorA,pos1,100,-0.039062,-1.002686,0.057861,-3.069,-1.618,-1.374,1.005113,3.731474,open
1761682858.117397,doorA,pos1,100,-0.032471,-1.001709,0.057373,-3.244,-1.504,-1.290,1.003876,3.801458,open
1761682858.129021,doorA,pos1,100,-0.041016,-1.001709,0.049316,-3.183,-1.718,-0.763,1.003761,3.696691,open
1761682858.140643,doorA,pos1,100,-0.034912,-1.001709,0.058350,-3.145,-1.550,-0.779,1.004014,3.591496,open
1761682858.152273,doorA,pos1,100,-0.046143,-1.003174,0.075195,-3.160,-1.443,-1.397,1.007046,3.744397,open
1761682858.163901,doorA,pos1,100,-0.036377,-1.006348,0.049316,-3.160,-1.771,-1.382,1.008212,3.877239,open
1761682858.175539,doorA,pos1,100,-0.044189,-0.999756,0.055664,-3.191,-1.420,-0.992,1.002279,3.630732,open
1761682858.187184,doorA,pos1,100,-0.037598,-0.998535,0.057129,-3.206,-1.626,-0.878,1.000874,3.700472,open
1761682858.198816,doorA,pos1,100,-0.035645,-1.006104,0.057373,-3.031,-1.519,-1.237,1.008368,3.608467,open
1761682858.210485,doorA,pos1,100,-0.033936,-1.004639,0.060547,-3.076,-1.382,-1.382,1.007033,3.644437,open
1761682858.222139,doorA,pos1,100,-0.037109,-0.986328,0.047852,-3.008,-1.458,-1.267,0.988185,3.574549,open
1761682858.233911,doorA,pos1,100,-0.031494,-1.004639,0.057617,-3.023,-1.718,-0.710,1.006782,3.548510,open
1761682858.245544,doorA,pos1,100,-0.035156,-1.015381,0.058350,-3.053,-1.733,-1.038,1.017663,3.661139,open
1761682858.257171,doorA,pos1,100,-0.032471,-1.014648,0.051270,-3.000,-1.588,-1.359,1.016462,3.656138,open
1761682858.268791,doorA,pos1,100,-0.035645,-0.984619,0.074219,-3.069,-1.710,-1.038,0.988056,3.663136,open
1761682858.281730,doorA,pos1,100,-0.037109,-1.001709,0.053467,-2.916,-1.634,-1.191,1.003821,3.548231,open
1761682858.293425,doorA,pos1,100,-0.037354,-0.999756,0.046875,-3.122,-1.595,-0.893,1.001551,3.618119,open
1761682858.304391,doorA,pos1,100,-0.038086,-1.000732,0.058594,-3.015,-1.634,-1.038,1.003170,3.583049,open
1761682858.314882,doorA,pos1,100,-0.033447,-1.002930,0.049316,-3.031,-1.634,-1.298,1.004698,3.679239,open
1761682858.325333,doorA,pos1,100,-0.041016,-1.003662,0.058350,-3.084,-1.550,-0.779,1.006193,3.538141,open
1761682858.335776,doorA,pos1,100,-0.037109,-1.001221,0.059814,-3.099,-1.504,-1.427,1.003692,3.728865,open
1761682858.346220,doorA,pos1,100,-0.033447,-0.988037,0.047607,-3.191,-1.458,-0.901,0.989749,3.621966,open
1761682858.356668,doorA,pos1,100,-0.036377,-0.985840,0.045898,-3.191,-1.481,-0.832,0.987578,3.614816,open
1761682858.367107,doorA,pos1,100,-0.042236,-0.998535,0.056641,-3.137,-1.496,-1.092,1.001032,3.643277,open
1761682858.377540,doorA,pos1,100,-0.034912,-0.986572,0.054932,-3.130,-1.519,-0.916,0.988717,3.597526,open
1761682858.387982,doorA,pos1,100,-0.045898,-0.986084,0.058350,-3.038,-1.626,-1.328,0.988875,3.693024,open
1761682858.398483,doorA,pos1,100,-0.036621,-0.986816,0.057129,-2.947,-1.336,-0.786,0.989147,3.329417,open
1761682858.410116,doorA,pos1,100,-0.038574,-0.989258,0.049561,-3.069,-1.687,-1.008,0.991249,3.643941,open
1761682858.421742,doorA,pos1,100,-0.032715,-1.010986,0.061035,-3.038,-1.496,-1.244,1.013355,3.607942,open
1761682858.433366,doorA,pos1,100,-0.039795,-0.999512,0.059814,-2.870,-1.603,-1.504,1.002090,3.615171,open
1761682858.444992,doorA,pos1,100,-0.034180,-1.002197,0.058838,-3.053,-1.527,-0.939,1.004505,3.540611,open
1761682858.456613,doorA,pos1,100,-0.033203,-1.006104,0.056885,-3.000,-1.565,-0.992,1.008257,3.526139,open
1761682858.468229,doorA,pos1,100,-0.036377,-1.001953,0.051514,-3.053,-1.489,-0.985,1.003936,3.536799,open
1761682858.479852,doorA,pos1,100,-0.036621,-1.000244,0.049561,-3.168,-1.412,-1.282,1.002141,3.697951,open
1761682858.491474,doorA,pos1,100,-0.025879,-1.000488,0.059570,-3.061,-1.489,-1.099,1.002594,3.576904,open
1761682858.503111,doorA,pos1,100,-0.038086,-1.005371,0.053711,-3.000,-1.405,-0.794,1.007525,3.406334,open
1761682858.514733,doorA,pos1,100,-0.037109,-0.998779,0.049561,-3.092,-1.588,-0.863,1.000696,3.580942,open
1761682858.526379,doorA,pos1,100,-0.041504,-1.002441,0.052490,-2.824,-1.649,-1.244,1.004672,3.499190,open
1761682858.538001,doorA,pos1,100,-0.041504,-0.998291,0.062256,-3.176,-1.527,-1.382,1.001091,3.784728,open
1761682858.549619,doorA,pos1,100,-0.038574,-1.003906,0.053711,-2.985,-1.466,-0.924,1.006082,3.451074,open
1761682858.561266,doorA,pos1,100,-0.042725,-1.002686,0.051514,-3.122,-1.351,-0.954,1.004917,3.533246,open
